class,cap-shape,cap-surface,cap-color,bruises,odor,gill-attachment,gill-spacing,gill-size,gill-color,population,habitat,
Poisonious,Knobbed,Smooth,Brown,FALSE,Spicy,Free,Close,Narrow,Buff,Several,Paths,
Edible,Convex,Smooth,Gray,FALSE,None,Free,Crowded,Broad,Pink,Scattered,Grasses,
Poisonious,Knobbed,Scaly,Red,FALSE,Spicy,Free,Close,Narrow,Buff,Several,Paths,
Edible,Flat,Smooth,Brown,FALSE,None,Attached,Close,Broad,Brown,Several,Leaves,
Edible,Knobbed,Smooth,White,FALSE,None,Free,Crowded,Broad,White,Numerous,Grasses,
Poisonious,Flat,Scaly,Red,FALSE,Musty,Free,Close,Broad,Yellow,Clustered,Woods,
Edible,Bell,Smooth,Gray,FALSE,None,Free,Crowded,Broad,Gray,Scattered,Grasses,
Poisonious,Flat,Scaly,Brown,FALSE,Fishy,Free,Close,Narrow,Buff,Several,Paths,
Edible,Bell,Smooth,Brown,FALSE,None,Attached,Close,Broad,Orange,Clustered,Leaves,
Edible,Bell,Smooth,Gray,FALSE,None,Free,Crowded,Broad,White,Numerous,Grasses,
Edible,Knobbed,Smooth,Brown,FALSE,None,Attached,Close,Broad,Brown,Clustered,Leaves,
Edible,Bell,Smooth,Gray,FALSE,None,Free,Crowded,Broad,Pink,Numerous,Grasses,
Poisonious,Knobbed,Smooth,Brown,FALSE,Foul,Free,Close,Narrow,Buff,Several,Leaves,
Poisonious,Knobbed,Scaly,Brown,FALSE,Fishy,Free,Close,Narrow,Buff,Several,Paths,
Edible,Flat,Smooth,Brown,FALSE,None,Attached,Close,Broad,Brown,Clustered,Leaves,
Poisonious,Knobbed,Smooth,Red,FALSE,Fishy,Free,Close,Narrow,Buff,Several,Paths,
Poisonious,Flat,Smooth,Red,FALSE,Fishy,Free,Close,Narrow,Buff,Several,Paths,
Poisonious,Knobbed,Smooth,Brown,FALSE,Fishy,Free,Close,Narrow,Buff,Several,Leaves,
Poisonious,Knobbed,Smooth,Brown,FALSE,Spicy,Free,Close,Narrow,Buff,Several,Leaves,
Edible,Bell,Smooth,Brown,FALSE,None,Attached,Close,Broad,Yellow,Several,Leaves,
Edible,Knobbed,Fibrous,Gray,FALSE,None,Free,Crowded,Broad,White,Scattered,Grasses,
Edible,Bell,Smooth,Brown,FALSE,None,Attached,Close,Broad,Orange,Clustered,Leaves,
Poisonious,Knobbed,Smooth,Brown,FALSE,Spicy,Free,Close,Narrow,Buff,Several,Leaves,
Poisonious,Knobbed,Scaly,Red,FALSE,Spicy,Free,Close,Narrow,Buff,Several,Leaves,
Poisonious,Knobbed,Scaly,Red,FALSE,Fishy,Free,Close,Narrow,Buff,Several,Paths,
Poisonious,Knobbed,Smooth,Brown,FALSE,Fishy,Free,Close,Narrow,Buff,Several,Leaves,
Edible,Flat,Smooth,Brown,FALSE,None,Attached,Close,Broad,Brown,Clustered,Leaves,
Poisonious,Knobbed,Smooth,Red,FALSE,Fishy,Free,Close,Narrow,Buff,Several,Woods,
Edible,Convex,Smooth,Brown,FALSE,None,Attached,Close,Broad,Orange,Several,Leaves,
Poisonious,Knobbed,Smooth,Brown,FALSE,Fishy,Free,Close,Narrow,Buff,Several,Woods,
Edible,Knobbed,Smooth,White,FALSE,None,Free,Crowded,Broad,Pink,Scattered,Grasses,
Poisonious,Knobbed,Scaly,Red,FALSE,Foul,Free,Close,Narrow,Buff,Several,Woods,
Poisonious,Knobbed,Scaly,Brown,FALSE,Foul,Free,Close,Narrow,Buff,Several,Woods,
Edible,Knobbed,Fibrous,Gray,FALSE,None,Free,Crowded,Broad,Gray,Scattered,Grasses,
Poisonious,Flat,Smooth,Brown,FALSE,Fishy,Free,Close,Narrow,Buff,Several,Paths,
Edible,Convex,Smooth,Gray,FALSE,None,Free,Crowded,Broad,White,Numerous,Grasses,
Poisonious,Knobbed,Scaly,Brown,FALSE,Foul,Free,Close,Narrow,Buff,Several,Paths,
Poisonious,Flat,Smooth,Red,FALSE,Foul,Free,Close,Narrow,Buff,Several,Woods,
Edible,Convex,Fibrous,White,FALSE,None,Free,Crowded,Broad,Pink,Numerous,Grasses,
Poisonious,Knobbed,Scaly,Brown,FALSE,Spicy,Free,Close,Narrow,Buff,Several,Leaves,
Poisonious,Flat,Scaly,Brown,FALSE,Musty,Attached,Close,Broad,White,Clustered,Woods,
Edible,Bell,Fibrous,Gray,FALSE,None,Free,Crowded,Broad,White,Numerous,Grasses,
Poisonious,Knobbed,Scaly,Red,FALSE,Fishy,Free,Close,Narrow,Buff,Several,Paths,
Poisonious,Convex,Scaly,Red,FALSE,Spicy,Free,Close,Narrow,Buff,Several,Woods,
Poisonious,Knobbed,Smooth,Red,FALSE,Fishy,Free,Close,Narrow,Buff,Several,Leaves,
Edible,Knobbed,Fibrous,Gray,FALSE,None,Free,Crowded,Broad,Gray,Numerous,Grasses,
Edible,Knobbed,Fibrous,White,FALSE,None,Free,Crowded,Broad,Pink,Scattered,Grasses,
Poisonious,Knobbed,Scaly,Red,FALSE,Spicy,Free,Close,Narrow,Buff,Several,Woods,
Edible,Knobbed,Smooth,Gray,FALSE,None,Free,Crowded,Broad,Gray,Numerous,Grasses,
Poisonious,Knobbed,Smooth,Brown,FALSE,Foul,Free,Close,Narrow,Buff,Several,Woods,
Poisonious,Knobbed,Scaly,Brown,FALSE,Fishy,Free,Close,Narrow,Buff,Several,Leaves,
Edible,Knobbed,Smooth,White,FALSE,None,Free,Crowded,Broad,White,Scattered,Grasses,
Poisonious,Knobbed,Scaly,Red,FALSE,Fishy,Free,Close,Narrow,Buff,Several,Leaves,
Edible,Bell,Smooth,White,FALSE,None,Free,Crowded,Broad,White,Scattered,Grasses,
Poisonious,Knobbed,Smooth,Brown,FALSE,Fishy,Free,Close,Narrow,Buff,Several,Woods,
Edible,Convex,Smooth,White,FALSE,None,Free,Crowded,Broad,White,Numerous,Grasses,
Edible,Bell,Smooth,Brown,FALSE,None,Attached,Close,Broad,Brown,Several,Leaves,
Poisonious,Knobbed,Smooth,Brown,FALSE,Spicy,Free,Close,Narrow,Buff,Several,Woods,
Poisonious,Knobbed,Scaly,Red,FALSE,Foul,Free,Close,Narrow,Buff,Several,Paths,
Edible,Convex,Fibrous,White,FALSE,None,Free,Crowded,Broad,White,Numerous,Grasses,
Poisonious,Convex,Scaly,Red,FALSE,Musty,Attached,Close,Broad,Yellow,Clustered,Woods,
Poisonious,Knobbed,Smooth,Red,FALSE,Fishy,Free,Close,Narrow,Buff,Several,Paths,
Poisonious,Knobbed,Smooth,Brown,FALSE,Foul,Free,Close,Narrow,Buff,Several,Leaves,
Poisonious,Knobbed,Scaly,Brown,FALSE,Fishy,Free,Close,Narrow,Buff,Several,Paths,
Poisonious,Knobbed,Smooth,Red,FALSE,Foul,Free,Close,Narrow,Buff,Several,Woods,
Edible,Knobbed,Smooth,Brown,FALSE,None,Attached,Close,Broad,Orange,Clustered,Leaves,
Poisonious,Knobbed,Scaly,Brown,FALSE,Foul,Free,Close,Narrow,Buff,Several,Leaves,
Edible,Flat,Scaly,Brown,FALSE,None,Free,Close,Broad,White,Solitary,Woods,
Edible,Knobbed,Smooth,Gray,FALSE,None,Free,Crowded,Broad,White,Numerous,Grasses,
Poisonious,Flat,Scaly,Red,FALSE,Fishy,Free,Close,Narrow,Buff,Several,Leaves,
Poisonious,Knobbed,Scaly,yellow,FALSE,None,Free,Crowded,Narrow,Yellow,Clustered,Leaves,
Poisonious,Knobbed,Scaly,Red,FALSE,Fishy,Free,Close,Narrow,Buff,Several,Paths,
Poisonious,Knobbed,Smooth,Red,FALSE,Spicy,Free,Close,Narrow,Buff,Several,Leaves,
Poisonious,Knobbed,Scaly,Red,FALSE,Spicy,Free,Close,Narrow,Buff,Several,Leaves,
Edible,Bell,Smooth,Brown,FALSE,None,Attached,Close,Broad,Orange,Clustered,Leaves,
Edible,Convex,Smooth,Gray,TRUE,None,Free,Close,Broad,White,Solitary,Paths,
Edible,Knobbed,Smooth,Gray,FALSE,None,Free,Crowded,Broad,Pink,Numerous,Grasses,
Poisonious,Flat,Scaly,Red,FALSE,Spicy,Free,Close,Narrow,Buff,Several,Paths,
Poisonious,Knobbed,Smooth,Red,FALSE,Spicy,Free,Close,Narrow,Buff,Several,Paths,
Poisonious,Knobbed,Scaly,Red,FALSE,Spicy,Free,Close,Narrow,Buff,Several,Leaves,
Edible,Bell,Fibrous,White,FALSE,None,Free,Crowded,Broad,White,Numerous,Grasses,
Edible,Flat,Smooth,Brown,FALSE,None,Attached,Close,Broad,Brown,Clustered,Leaves,
Poisonious,Knobbed,Smooth,Brown,FALSE,Fishy,Free,Close,Narrow,Buff,Several,Paths,
Poisonious,Knobbed,Smooth,Red,FALSE,Foul,Free,Close,Narrow,Buff,Several,Woods,
Edible,Convex,Fibrous,White,FALSE,None,Free,Crowded,Broad,Gray,Scattered,Grasses,
Poisonious,Knobbed,Scaly,Red,FALSE,Fishy,Free,Close,Narrow,Buff,Several,Leaves,
Edible,Convex,Fibrous,White,FALSE,None,Free,Crowded,Broad,Gray,Scattered,Grasses,
Poisonious,Knobbed,Scaly,Red,FALSE,Fishy,Free,Close,Narrow,Buff,Several,Leaves,
Poisonious,Knobbed,Scaly,Brown,FALSE,Spicy,Free,Close,Narrow,Buff,Several,Paths,
Edible,Convex,Smooth,Gray,FALSE,None,Free,Crowded,Broad,Pink,Numerous,Grasses,
Edible,Convex,Smooth,White,FALSE,None,Free,Crowded,Broad,Gray,Numerous,Grasses,
Poisonious,Knobbed,Scaly,Brown,FALSE,Foul,Free,Close,Narrow,Buff,Several,Woods,
Poisonious,Knobbed,Smooth,Brown,FALSE,Foul,Free,Close,Narrow,Buff,Several,Leaves,
Poisonious,Knobbed,Smooth,Red,FALSE,Spicy,Free,Close,Narrow,Buff,Several,Woods,
Edible,Bell,Fibrous,White,FALSE,None,Free,Crowded,Broad,Pink,Numerous,Grasses,
Poisonious,Flat,Smooth,Brown,FALSE,Foul,Free,Close,Narrow,Buff,Several,Paths,
Poisonious,Knobbed,Smooth,Red,FALSE,Fishy,Free,Close,Narrow,Buff,Several,Woods,
Poisonious,Knobbed,Smooth,Brown,FALSE,Foul,Free,Close,Narrow,Buff,Several,Leaves,
Poisonious,Convex,Scaly,Brown,FALSE,Musty,Free,Close,Broad,Yellow,Clustered,Woods,
Poisonious,Knobbed,Scaly,Brown,FALSE,Foul,Free,Close,Narrow,Buff,Several,Leaves,
Edible,Flat,Smooth,Brown,FALSE,None,Attached,Close,Broad,Orange,Clustered,Leaves,
Poisonious,Convex,Scaly,Red,FALSE,Foul,Free,Close,Narrow,Buff,Several,Woods,
Edible,Flat,Smooth,Brown,FALSE,None,Attached,Close,Broad,Yellow,Several,Leaves,
Edible,Bell,Smooth,White,FALSE,None,Free,Crowded,Broad,Gray,Numerous,Grasses,
Edible,Bell,Smooth,Gray,FALSE,None,Free,Crowded,Broad,Pink,Numerous,Grasses,
Poisonious,Knobbed,Scaly,Red,FALSE,Spicy,Free,Close,Narrow,Buff,Several,Leaves,
Poisonious,Knobbed,Smooth,Brown,FALSE,Fishy,Free,Close,Narrow,Buff,Several,Woods,
Poisonious,Knobbed,Smooth,Red,FALSE,Foul,Free,Close,Narrow,Buff,Several,Paths,
Poisonious,Knobbed,Smooth,Red,FALSE,Fishy,Free,Close,Narrow,Buff,Several,Woods,
Edible,Bell,Fibrous,White,FALSE,None,Free,Crowded,Broad,Gray,Scattered,Grasses,
Edible,Knobbed,Smooth,Gray,FALSE,None,Free,Crowded,Broad,Pink,Numerous,Grasses,
Poisonious,Flat,Scaly,Red,FALSE,Musty,Free,Close,Broad,White,Clustered,Woods,
Poisonious,Knobbed,Scaly,Brown,FALSE,Foul,Free,Close,Narrow,Buff,Several,Woods,
Poisonious,Knobbed,Scaly,Brown,FALSE,Foul,Free,Close,Narrow,Buff,Several,Paths,
Poisonious,Flat,Smooth,Red,FALSE,Fishy,Free,Close,Narrow,Buff,Several,Woods,
Poisonious,Convex,Smooth,Brown,FALSE,Spicy,Free,Close,Narrow,Buff,Several,Woods,
Poisonious,Knobbed,Scaly,Brown,FALSE,Spicy,Free,Close,Narrow,Buff,Several,Paths,
Poisonious,Knobbed,Scaly,Cinnamon,FALSE,Musty,Free,Close,Broad,Yellow,Clustered,Woods,
Poisonious,Knobbed,Scaly,Brown,FALSE,Spicy,Free,Close,Narrow,Buff,Several,Woods,
Edible,Knobbed,Smooth,White,FALSE,None,Free,Crowded,Broad,Gray,Numerous,Grasses,
Poisonious,Flat,Scaly,Brown,FALSE,Fishy,Free,Close,Narrow,Buff,Several,Leaves,
Edible,Bell,Fibrous,Gray,FALSE,None,Free,Crowded,Broad,Pink,Scattered,Grasses,
Poisonious,Flat,Smooth,Red,FALSE,Foul,Free,Close,Narrow,Buff,Several,Woods,
Poisonious,Knobbed,Smooth,Red,FALSE,Fishy,Free,Close,Narrow,Buff,Several,Leaves,
Edible,Knobbed,Smooth,Gray,FALSE,None,Free,Crowded,Broad,Pink,Scattered,Grasses,
Edible,Convex,Smooth,Gray,FALSE,None,Free,Crowded,Broad,Pink,Scattered,Grasses,
Poisonious,Knobbed,Smooth,Red,FALSE,Fishy,Free,Close,Narrow,Buff,Several,Leaves,
Edible,Knobbed,Smooth,Brown,FALSE,None,Attached,Close,Broad,Brown,Clustered,Leaves,
Edible,Flat,Scaly,Pink,TRUE,None,Free,Close,Broad,White,Solitary,Paths,
Edible,Bell,Smooth,White,FALSE,None,Free,Crowded,Broad,Gray,Numerous,Grasses,
Poisonious,Flat,Scaly,Brown,FALSE,Spicy,Free,Close,Narrow,Buff,Several,Leaves,
Poisonious,Flat,Smooth,Red,FALSE,Foul,Free,Close,Narrow,Buff,Several,Paths,
Poisonious,Knobbed,Smooth,Red,FALSE,Foul,Free,Close,Narrow,Buff,Several,Leaves,
Edible,Knobbed,Fibrous,Gray,FALSE,None,Free,Crowded,Broad,Pink,Numerous,Grasses,
Edible,Convex,Fibrous,White,FALSE,None,Free,Crowded,Broad,Pink,Scattered,Grasses,
Edible,Convex,Smooth,Cinnamon,TRUE,None,Free,Close,Broad,White,Solitary,Paths,
Edible,Knobbed,Fibrous,Gray,FALSE,None,Free,Crowded,Broad,White,Scattered,Grasses,
Poisonious,Knobbed,Smooth,Red,FALSE,Fishy,Free,Close,Narrow,Buff,Several,Leaves,
Poisonious,Knobbed,Scaly,Red,FALSE,Fishy,Free,Close,Narrow,Buff,Several,Paths,
Poisonious,Knobbed,Smooth,Brown,FALSE,Fishy,Free,Close,Narrow,Buff,Several,Paths,
Poisonious,Convex,Scaly,Red,FALSE,Foul,Free,Close,Narrow,Buff,Several,Paths,
Edible,Knobbed,Smooth,Brown,FALSE,None,Attached,Close,Broad,Orange,Clustered,Leaves,
Poisonious,Flat,Scaly,yellow,FALSE,None,Free,Crowded,Narrow,White,Clustered,Leaves,
Poisonious,Convex,Scaly,Cinnamon,FALSE,Musty,Attached,Close,Broad,White,Clustered,Woods,
Poisonious,Convex,Smooth,Brown,FALSE,Fishy,Free,Close,Narrow,Buff,Several,Woods,
Edible,Convex,Scaly,Pink,TRUE,None,Free,Close,Broad,White,Several,Paths,
Poisonious,Knobbed,Scaly,Brown,FALSE,Spicy,Free,Close,Narrow,Buff,Several,Paths,
Edible,Knobbed,Smooth,Gray,FALSE,None,Free,Crowded,Broad,Gray,Numerous,Grasses,
Edible,Bell,Smooth,Gray,FALSE,None,Free,Crowded,Broad,Pink,Scattered,Grasses,
Poisonious,Knobbed,Smooth,Red,FALSE,Foul,Free,Close,Narrow,Buff,Several,Paths,
Edible,Convex,Smooth,Brown,FALSE,None,Attached,Close,Broad,Orange,Several,Leaves,
Edible,Bell,Smooth,Brown,FALSE,None,Attached,Close,Broad,Orange,Several,Leaves,
Edible,Flat,Smooth,Brown,TRUE,None,Free,Close,Broad,White,Solitary,Paths,
Edible,Knobbed,Smooth,Gray,FALSE,None,Free,Crowded,Broad,Gray,Scattered,Grasses,
Poisonious,Flat,Smooth,Brown,FALSE,Fishy,Free,Close,Narrow,Buff,Several,Woods,
Poisonious,Knobbed,Smooth,Brown,FALSE,Foul,Free,Close,Narrow,Buff,Several,Woods,
Poisonious,Flat,Scaly,Brown,FALSE,Spicy,Free,Close,Narrow,Buff,Several,Leaves,
Poisonious,Knobbed,Scaly,Red,FALSE,Fishy,Free,Close,Narrow,Buff,Several,Woods,
Poisonious,Knobbed,Smooth,Brown,FALSE,Foul,Free,Close,Narrow,Buff,Several,Leaves,
Poisonious,Knobbed,Smooth,Red,FALSE,Fishy,Free,Close,Narrow,Buff,Several,Paths,
Edible,Bell,Smooth,White,FALSE,None,Free,Crowded,Broad,White,Numerous,Grasses,
Poisonious,Knobbed,Scaly,Brown,FALSE,Musty,Free,Close,Broad,Yellow,Clustered,Woods,
Poisonious,Knobbed,Scaly,Red,FALSE,Fishy,Free,Close,Narrow,Buff,Several,Woods,
Edible,Knobbed,Smooth,Brown,FALSE,None,Attached,Close,Broad,Orange,Several,Leaves,
Poisonious,Knobbed,Smooth,Red,FALSE,Foul,Free,Close,Narrow,Buff,Several,Paths,
Edible,Bell,Smooth,White,FALSE,None,Free,Crowded,Broad,White,Scattered,Grasses,
Edible,Convex,Smooth,Gray,FALSE,None,Free,Crowded,Broad,Pink,Scattered,Grasses,
Poisonious,Knobbed,Smooth,Brown,FALSE,Spicy,Free,Close,Narrow,Buff,Several,Leaves,
Poisonious,Knobbed,Scaly,Brown,FALSE,Fishy,Free,Close,Narrow,Buff,Several,Paths,
Poisonious,Knobbed,Smooth,Brown,FALSE,Foul,Free,Close,Narrow,Buff,Several,Woods,
Poisonious,Knobbed,Scaly,Red,FALSE,Foul,Free,Close,Narrow,Buff,Several,Paths,
Poisonious,Knobbed,Smooth,Red,FALSE,Spicy,Free,Close,Narrow,Buff,Several,Leaves,
Poisonious,Knobbed,Scaly,Brown,FALSE,Fishy,Free,Close,Narrow,Buff,Several,Paths,
Edible,Bell,Smooth,Gray,FALSE,None,Free,Crowded,Broad,Pink,Scattered,Grasses,
Poisonious,Knobbed,Scaly,Red,FALSE,Fishy,Free,Close,Narrow,Buff,Several,Paths,
Edible,Bell,Fibrous,White,FALSE,None,Free,Crowded,Broad,Gray,Scattered,Grasses,
Poisonious,Conical,Scaly,yellow,FALSE,None,Free,Crowded,Narrow,Yellow,Clustered,Leaves,
Poisonious,Convex,Smooth,Brown,FALSE,Spicy,Free,Close,Narrow,Buff,Several,Paths,
Poisonious,Knobbed,Scaly,Red,FALSE,Fishy,Free,Close,Narrow,Buff,Several,Leaves,
Edible,Convex,Smooth,Gray,FALSE,None,Free,Crowded,Broad,Gray,Scattered,Grasses,
Edible,Bell,Smooth,Brown,FALSE,None,Attached,Close,Broad,Brown,Several,Leaves,
Poisonious,Knobbed,Scaly,Red,FALSE,Fishy,Free,Close,Narrow,Buff,Several,Leaves,
Edible,Bell,Smooth,Brown,FALSE,None,Attached,Close,Broad,Orange,Clustered,Leaves,
Poisonious,Knobbed,Scaly,Red,FALSE,Fishy,Free,Close,Narrow,Buff,Several,Leaves,
Poisonious,Knobbed,Scaly,Red,FALSE,Foul,Free,Close,Narrow,Buff,Several,Leaves,
Poisonious,Knobbed,Smooth,Red,FALSE,Fishy,Free,Close,Narrow,Buff,Several,Paths,
Edible,Bell,Smooth,Gray,FALSE,None,Free,Crowded,Broad,Pink,Scattered,Grasses,
Edible,Knobbed,Smooth,Brown,FALSE,None,Attached,Close,Broad,Brown,Clustered,Leaves,
Edible,Bell,Smooth,Brown,FALSE,None,Attached,Close,Broad,Yellow,Several,Leaves,
Poisonious,Convex,Smooth,Brown,FALSE,Foul,Free,Close,Narrow,Buff,Several,Woods,
Edible,Convex,Smooth,Gray,TRUE,None,Free,Close,Broad,White,Several,Paths,
Edible,Convex,Fibrous,Gray,FALSE,None,Free,Crowded,Broad,White,Scattered,Grasses,
Poisonious,Knobbed,Smooth,Brown,FALSE,Spicy,Free,Close,Narrow,Buff,Several,Leaves,
Edible,Knobbed,Fibrous,Gray,FALSE,None,Free,Crowded,Broad,Pink,Numerous,Grasses,
Poisonious,Knobbed,Smooth,Brown,FALSE,Foul,Free,Close,Narrow,Buff,Several,Paths,
Poisonious,Knobbed,Scaly,Red,FALSE,Fishy,Free,Close,Narrow,Buff,Several,Woods,
Poisonious,Knobbed,Scaly,Brown,FALSE,Spicy,Free,Close,Narrow,Buff,Several,Woods,
Edible,Flat,Smooth,Pink,TRUE,None,Free,Close,Broad,White,Solitary,Paths,
Poisonious,Knobbed,Scaly,Brown,FALSE,Foul,Free,Close,Narrow,Buff,Several,Woods,
Poisonious,Knobbed,Scaly,Red,FALSE,Foul,Free,Close,Narrow,Buff,Several,Paths,
Edible,Flat,Smooth,Brown,FALSE,None,Attached,Close,Broad,Yellow,Clustered,Leaves,
Poisonious,Knobbed,Scaly,Red,FALSE,Foul,Free,Close,Narrow,Buff,Several,Leaves,
Poisonious,Knobbed,Scaly,Brown,FALSE,Fishy,Free,Close,Narrow,Buff,Several,Woods,
Poisonious,Knobbed,Scaly,Brown,FALSE,Fishy,Free,Close,Narrow,Buff,Several,Woods,
Poisonious,Flat,Scaly,Brown,FALSE,Spicy,Free,Close,Narrow,Buff,Several,Paths,
Poisonious,Knobbed,Smooth,Red,FALSE,Foul,Free,Close,Narrow,Buff,Several,Paths,
Poisonious,Knobbed,Scaly,Red,FALSE,Spicy,Free,Close,Narrow,Buff,Several,Leaves,
Edible,Convex,Smooth,Brown,FALSE,None,Attached,Close,Broad,Brown,Clustered,Leaves,
Poisonious,Flat,Smooth,Red,FALSE,Spicy,Free,Close,Narrow,Buff,Several,Paths,
Edible,Knobbed,Smooth,Gray,FALSE,None,Free,Crowded,Broad,Pink,Scattered,Grasses,
Poisonious,Knobbed,Smooth,Red,FALSE,Spicy,Free,Close,Narrow,Buff,Several,Leaves,
Poisonious,Knobbed,Smooth,Red,FALSE,Fishy,Free,Close,Narrow,Buff,Several,Leaves,
Edible,Flat,Smooth,Brown,FALSE,None,Attached,Close,Broad,Brown,Several,Leaves,
Poisonious,Knobbed,Smooth,Brown,FALSE,Spicy,Free,Close,Narrow,Buff,Several,Leaves,
Edible,Convex,Fibrous,Gray,FALSE,None,Free,Crowded,Broad,Pink,Scattered,Grasses,
Edible,Knobbed,Smooth,Brown,FALSE,None,Attached,Close,Broad,Brown,Several,Leaves,
Poisonious,Flat,Smooth,Red,FALSE,Spicy,Free,Close,Narrow,Buff,Several,Paths,
Poisonious,Knobbed,Smooth,Brown,FALSE,Spicy,Free,Close,Narrow,Buff,Several,Woods,
Edible,Flat,Scaly,Brown,TRUE,None,Free,Close,Broad,White,Solitary,Paths,
Edible,Convex,Fibrous,Gray,FALSE,None,Free,Crowded,Broad,Gray,Numerous,Grasses,
Edible,Knobbed,Smooth,White,FALSE,None,Free,Crowded,Broad,White,Numerous,Grasses,
Edible,Bell,Smooth,Brown,FALSE,None,Attached,Close,Broad,Brown,Clustered,Leaves,
Poisonious,Knobbed,Scaly,Red,FALSE,Spicy,Free,Close,Narrow,Buff,Several,Paths,
Poisonious,Knobbed,Scaly,Red,FALSE,Fishy,Free,Close,Narrow,Buff,Several,Leaves,
Edible,Knobbed,Scaly,Brown,FALSE,None,Free,Close,Broad,White,Solitary,Paths,
Edible,Convex,Fibrous,Gray,FALSE,None,Free,Crowded,Broad,Pink,Scattered,Grasses,
Poisonious,Knobbed,Smooth,Brown,FALSE,Foul,Free,Close,Narrow,Buff,Several,Paths,
Poisonious,Knobbed,Scaly,Red,FALSE,Foul,Free,Close,Narrow,Buff,Several,Leaves,
Poisonious,Knobbed,Scaly,Brown,FALSE,Foul,Free,Close,Narrow,Buff,Several,Woods,
Poisonious,Flat,Scaly,Brown,FALSE,Foul,Free,Close,Narrow,Buff,Several,Leaves,
Edible,Flat,Smooth,Brown,FALSE,None,Attached,Close,Broad,Yellow,Several,Leaves,
Poisonious,Flat,Scaly,Red,FALSE,Foul,Free,Close,Narrow,Buff,Several,Woods,
Poisonious,Knobbed,Smooth,Brown,FALSE,Spicy,Free,Close,Narrow,Buff,Several,Paths,
Poisonious,Knobbed,Smooth,Brown,FALSE,Foul,Free,Close,Narrow,Buff,Several,Leaves,
Edible,Bell,Smooth,Brown,FALSE,None,Attached,Close,Broad,Brown,Clustered,Leaves,
Edible,Convex,Fibrous,Gray,FALSE,None,Free,Crowded,Broad,Gray,Numerous,Grasses,
Poisonious,Knobbed,Smooth,Brown,FALSE,Spicy,Free,Close,Narrow,Buff,Several,Paths,
Poisonious,Knobbed,Scaly,Brown,FALSE,Foul,Free,Close,Narrow,Buff,Several,Paths,
Edible,Convex,Smooth,Gray,FALSE,None,Free,Crowded,Broad,White,Scattered,Grasses,
Poisonious,Knobbed,Scaly,Brown,FALSE,Spicy,Free,Close,Narrow,Buff,Several,Woods,
Poisonious,Knobbed,Smooth,Red,FALSE,Spicy,Free,Close,Narrow,Buff,Several,Woods,
Poisonious,Knobbed,Scaly,Red,FALSE,Fishy,Free,Close,Narrow,Buff,Several,Leaves,
Edible,Bell,Smooth,Brown,FALSE,None,Attached,Close,Broad,Orange,Clustered,Leaves,
Edible,Bell,Smooth,Gray,FALSE,None,Free,Crowded,Broad,Gray,Scattered,Grasses,
Poisonious,Convex,Scaly,Red,FALSE,Musty,Attached,Close,Broad,White,Clustered,Woods,
Poisonious,Knobbed,Smooth,Brown,FALSE,Foul,Free,Close,Narrow,Buff,Several,Paths,
Poisonious,Knobbed,Scaly,Red,FALSE,Foul,Free,Close,Narrow,Buff,Several,Woods,
Poisonious,Knobbed,Scaly,Red,FALSE,Fishy,Free,Close,Narrow,Buff,Several,Woods,
Poisonious,Knobbed,Smooth,Brown,FALSE,Foul,Free,Close,Narrow,Buff,Several,Woods,
Poisonious,Knobbed,Scaly,Red,FALSE,Spicy,Free,Close,Narrow,Buff,Several,Leaves,
Poisonious,Knobbed,Smooth,Red,FALSE,Spicy,Free,Close,Narrow,Buff,Several,Woods,
Poisonious,Convex,Smooth,Red,FALSE,Fishy,Free,Close,Narrow,Buff,Several,Paths,
Poisonious,Knobbed,Smooth,Red,FALSE,Spicy,Free,Close,Narrow,Buff,Several,Woods,
Poisonious,Knobbed,Smooth,Brown,FALSE,Fishy,Free,Close,Narrow,Buff,Several,Woods,
Edible,Bell,Fibrous,Gray,FALSE,None,Free,Crowded,Broad,White,Scattered,Grasses,
Poisonious,Knobbed,Scaly,Brown,FALSE,Musty,Attached,Close,Broad,Yellow,Clustered,Woods,
Edible,Flat,Smooth,Brown,TRUE,None,Free,Close,Broad,White,Several,Paths,
Poisonious,Knobbed,Smooth,Brown,FALSE,Fishy,Free,Close,Narrow,Buff,Several,Paths,
Poisonious,Flat,Scaly,yellow,FALSE,None,Free,Crowded,Narrow,Yellow,Clustered,Leaves,
Poisonious,Knobbed,Smooth,Brown,FALSE,Spicy,Free,Close,Narrow,Buff,Several,Leaves,
Poisonious,Flat,Scaly,Red,FALSE,Musty,Attached,Close,Broad,Yellow,Clustered,Woods,
Edible,Convex,Fibrous,Gray,FALSE,None,Free,Crowded,Broad,Pink,Numerous,Grasses,
Poisonious,Knobbed,Scaly,Brown,FALSE,Fishy,Free,Close,Narrow,Buff,Several,Woods,
Poisonious,Knobbed,Smooth,Brown,FALSE,Spicy,Free,Close,Narrow,Buff,Several,Leaves,
Poisonious,Flat,Scaly,Brown,FALSE,Fishy,Free,Close,Narrow,Buff,Several,Woods,
Edible,Flat,Smooth,Brown,FALSE,None,Attached,Close,Broad,Brown,Clustered,Leaves,
Poisonious,Knobbed,Scaly,Brown,FALSE,Spicy,Free,Close,Narrow,Buff,Several,Woods,
Poisonious,Flat,Scaly,Brown,FALSE,Foul,Free,Close,Narrow,Buff,Several,Woods,
