class,cap-shape,cap-surface,cap-color,bruises,odor,gill-attachment,gill-spacing,gill-size,gill-color,stalk-shape,stalk-root,stalk-surface-above-ring,stalk-surface-below-ring,stalk-color-above-ring,stalk-color-below-ring,veil-type,veil-color,ring-number,ring-type,spore-print-color,population,habitat,,,,,,,,,,
Poisonious,Flat,Scaly,Brown,False,Foul,Free,c,n,b,t,?,k,k,w,p,p,w,o,e,w,v,p,,,,,,Scaly,Brown,False,Foul,Free
Poisonious,Convex,Smooth,Brown,False,Fishy,Free,c,n,b,t,?,k,s,p,w,p,w,o,e,w,v,p,,,,,,Smooth,Brown,False,Fishy,Free
Poisonious,Convex,Smooth,Brown,False,Fishy,Free,c,n,b,t,?,s,s,p,w,p,w,o,e,w,v,p,,,,,,Smooth,Brown,False,Fishy,Free
Poisonious,Flat,Smooth,Brown,False,Foul,Free,c,n,b,t,?,k,k,w,p,p,w,o,e,w,v,p,,,,,,Smooth,Brown,False,Foul,Free
Poisonious,Flat,Scaly,Brown,False,Foul,Free,c,n,b,t,?,s,s,p,p,p,w,o,e,w,v,d,,,,,,Scaly,Brown,False,Foul,Free
Poisonious,Convex,Scaly,Red,False,Fishy,Free,c,n,b,t,?,s,s,p,p,p,w,o,e,w,v,d,,,,,,Scaly,Red,False,Fishy,Free
Poisonious,Flat,Smooth,Red,False,Foul,Free,c,n,b,t,?,s,k,w,p,p,w,o,e,w,v,l,,,,,,Smooth,Red,False,Foul,Free
Poisonious,Flat,Scaly,Brown,False,Spicy,Free,c,n,b,t,?,s,k,p,p,p,w,o,e,w,v,d,,,,,,Scaly,Brown,False,Spicy,Free
Poisonious,Flat,Smooth,Red,False,Fishy,Free,c,n,b,t,?,s,k,w,p,p,w,o,e,w,v,l,,,,,,Smooth,Red,False,Fishy,Free
Poisonious,Convex,Smooth,Brown,False,Foul,Free,c,n,b,t,?,k,k,p,w,p,w,o,e,w,v,p,,,,,,Smooth,Brown,False,Foul,Free
Edible,Knobbed,Fibrous,White,False,None,Free,w,b,p,e,?,k,k,w,w,p,w,t,p,w,n,g,,,,,,Fibrous,White,False,None,Free
Poisonious,Convex,Smooth,Brown,False,Foul,Free,c,n,b,t,?,s,s,w,p,p,w,o,e,w,v,p,,,,,,Smooth,Brown,False,Foul,Free
Poisonious,Flat,Smooth,Brown,False,Foul,Free,c,n,b,t,?,k,s,w,p,p,w,o,e,w,v,d,,,,,,Smooth,Brown,False,Foul,Free
Poisonious,Flat,Scaly,Brown,False,Fishy,Free,c,n,b,t,?,k,k,w,w,p,w,o,e,w,v,p,,,,,,Scaly,Brown,False,Fishy,Free
Poisonious,Flat,Smooth,Brown,False,Foul,Free,c,n,b,t,?,k,s,w,w,p,w,o,e,w,v,d,,,,,,Smooth,Brown,False,Foul,Free
Poisonious,Flat,Scaly,Brown,False,Fishy,Free,c,n,b,t,?,k,s,p,w,p,w,o,e,w,v,d,,,,,,Scaly,Brown,False,Fishy,Free
Poisonious,Flat,Scaly,Brown,False,Foul,Free,c,n,b,t,?,s,s,w,w,p,w,o,e,w,v,l,,,,,,Scaly,Brown,False,Foul,Free
Poisonious,Flat,Smooth,Brown,False,Foul,Free,c,n,b,t,?,s,k,p,p,p,w,o,e,w,v,d,,,,,,Smooth,Brown,False,Foul,Free
Poisonious,Flat,Scaly,Red,False,Fishy,Free,c,n,b,t,?,k,s,p,w,p,w,o,e,w,v,p,,,,,,Scaly,Red,False,Fishy,Free
Edible,Bell,Smooth,Brown,False,None,Attached,c,b,o,e,?,s,s,o,o,p,o,o,p,o,v,l,,,,,,Smooth,Brown,False,None,Attached
Poisonious,Flat,Smooth,Red,False,Foul,Free,c,n,b,t,?,k,s,w,p,p,w,o,e,w,v,d,,,,,,Smooth,Red,False,Foul,Free
Poisonious,Flat,Smooth,Red,False,Spicy,Free,c,n,b,t,?,k,k,p,p,p,w,o,e,w,v,p,,,,,,Smooth,Red,False,Spicy,Free
Poisonious,Convex,Smooth,Red,False,Fishy,Free,c,n,b,t,?,k,k,p,p,p,w,o,e,w,v,l,,,,,,Smooth,Red,False,Fishy,Free
Poisonious,Flat,Scaly,Brown,False,Spicy,Free,c,n,b,t,?,s,k,w,w,p,w,o,e,w,v,l,,,,,,Scaly,Brown,False,Spicy,Free
Poisonious,Flat,Scaly,Red,False,Spicy,Free,c,n,b,t,?,k,s,w,p,p,w,o,e,w,v,p,,,,,,Scaly,Red,False,Spicy,Free
Poisonious,Flat,Smooth,Brown,False,Foul,Free,c,n,b,t,?,k,s,p,p,p,w,o,e,w,v,l,,,,,,Smooth,Brown,False,Foul,Free
Poisonious,Flat,Scaly,Red,False,Spicy,Free,c,n,b,t,?,k,k,w,p,p,w,o,e,w,v,l,,,,,,Scaly,Red,False,Spicy,Free
Poisonious,Flat,Smooth,Brown,False,Spicy,Free,c,n,b,t,?,k,s,w,p,p,w,o,e,w,v,p,,,,,,Smooth,Brown,False,Spicy,Free
Poisonious,Knobbed,Scaly,Brown,False,Fishy,Free,c,n,b,t,?,k,s,w,w,p,w,o,e,w,v,p,,,,,,Scaly,Brown,False,Fishy,Free
Poisonious,Flat,Scaly,Red,False,Foul,Free,c,n,b,t,?,k,s,p,p,p,w,o,e,w,v,l,,,,,,Scaly,Red,False,Foul,Free
Poisonious,Flat,Smooth,Red,False,Spicy,Free,c,n,b,t,?,k,k,p,p,p,w,o,e,w,v,d,,,,,,Smooth,Red,False,Spicy,Free
Poisonious,Convex,Scaly,Red,False,Foul,Free,c,n,b,t,?,k,s,w,p,p,w,o,e,w,v,p,,,,,,Scaly,Red,False,Foul,Free
Poisonious,Flat,Smooth,Brown,False,Fishy,Free,c,n,b,t,?,k,k,p,p,p,w,o,e,w,v,l,,,,,,Smooth,Brown,False,Fishy,Free
Poisonious,Convex,Smooth,Red,False,Spicy,Free,c,n,b,t,?,k,s,p,w,p,w,o,e,w,v,p,,,,,,Smooth,Red,False,Spicy,Free
Poisonious,Knobbed,Scaly,Brown,False,Fishy,Free,c,n,b,t,?,k,k,w,w,p,w,o,e,w,v,p,,,,,,Scaly,Brown,False,Fishy,Free
Poisonious,Convex,Smooth,Brown,False,Spicy,Free,c,n,b,t,?,k,k,w,p,p,w,o,e,w,v,p,,,,,,Smooth,Brown,False,Spicy,Free
Poisonious,Convex,Scaly,Red,False,Foul,Free,c,n,b,t,?,k,k,w,p,p,w,o,e,w,v,d,,,,,,Scaly,Red,False,Foul,Free
Poisonious,Flat,Scaly,Brown,False,Fishy,Free,c,n,b,t,?,k,s,w,w,p,w,o,e,w,v,d,,,,,,Scaly,Brown,False,Fishy,Free
Poisonious,Flat,Smooth,Red,False,Fishy,Free,c,n,b,t,?,s,k,p,p,p,w,o,e,w,v,d,,,,,,Smooth,Red,False,Fishy,Free
Poisonious,Flat,Smooth,Brown,False,Foul,Free,c,n,b,t,?,s,s,w,w,p,w,o,e,w,v,p,,,,,,Smooth,Brown,False,Foul,Free
Edible,Convex,Smooth,White,False,None,Free,w,b,g,e,?,k,s,w,w,p,w,t,p,w,s,g,,,,,,Smooth,White,False,None,Free
Poisonious,Flat,Scaly,Brown,False,Fishy,Free,c,n,b,t,?,s,s,w,p,p,w,o,e,w,v,d,,,,,,Scaly,Brown,False,Fishy,Free
Poisonious,Flat,Smooth,Brown,False,Foul,Free,c,n,b,t,?,s,k,w,p,p,w,o,e,w,v,l,,,,,,Smooth,Brown,False,Foul,Free
Poisonious,Convex,Scaly,Red,False,Fishy,Free,c,n,b,t,?,s,s,p,p,p,w,o,e,w,v,l,,,,,,Scaly,Red,False,Fishy,Free
Poisonious,Flat,Smooth,Red,False,Spicy,Free,c,n,b,t,?,s,k,w,p,p,w,o,e,w,v,l,,,,,,Smooth,Red,False,Spicy,Free
Poisonious,Convex,Smooth,Brown,False,Spicy,Free,c,n,b,t,?,s,s,w,p,p,w,o,e,w,v,p,,,,,,Smooth,Brown,False,Spicy,Free
Poisonious,Convex,Scaly,Red,False,Foul,Free,c,n,b,t,?,s,k,p,w,p,w,o,e,w,v,l,,,,,,Scaly,Red,False,Foul,Free
Edible,Knobbed,Fibrous,Gray,False,None,Free,w,b,g,e,?,k,k,w,w,p,w,t,p,w,s,g,,,,,,Fibrous,Gray,False,None,Free
Poisonious,Flat,Smooth,Red,False,Spicy,Free,c,n,b,t,?,k,s,w,p,p,w,o,e,w,v,l,,,,,,Smooth,Red,False,Spicy,Free
Poisonious,Flat,Scaly,Red,False,Spicy,Free,c,n,b,t,?,s,k,w,w,p,w,o,e,w,v,p,,,,,,Scaly,Red,False,Spicy,Free
Edible,Bell,Fibrous,White,False,None,Free,w,b,w,e,?,s,k,w,w,p,w,t,p,w,s,g,,,,,,Fibrous,White,False,None,Free
Poisonious,Flat,Smooth,Brown,False,Fishy,Free,c,n,b,t,?,s,k,p,w,p,w,o,e,w,v,l,,,,,,Smooth,Brown,False,Fishy,Free
Poisonious,Convex,Scaly,Red,False,Spicy,Free,c,n,b,t,?,k,s,w,w,p,w,o,e,w,v,l,,,,,,Scaly,Red,False,Spicy,Free
Poisonious,Convex,Scaly,Red,False,Foul,Free,c,n,b,t,?,s,k,p,p,p,w,o,e,w,v,d,,,,,,Scaly,Red,False,Foul,Free
Poisonious,Flat,Smooth,Brown,False,Spicy,Free,c,n,b,t,?,k,s,w,w,p,w,o,e,w,v,p,,,,,,Smooth,Brown,False,Spicy,Free
Poisonious,Convex,Smooth,Brown,False,Foul,Free,c,n,b,t,?,k,k,p,p,p,w,o,e,w,v,d,,,,,,Smooth,Brown,False,Foul,Free
Poisonious,Flat,Smooth,Red,False,Spicy,Free,c,n,b,t,?,k,k,w,w,p,w,o,e,w,v,p,,,,,,Smooth,Red,False,Spicy,Free
Poisonious,Flat,Smooth,Red,False,Spicy,Free,c,n,b,t,?,s,k,p,p,p,w,o,e,w,v,l,,,,,,Smooth,Red,False,Spicy,Free
Poisonious,Flat,Smooth,Red,False,Spicy,Free,c,n,b,t,?,s,s,p,w,p,w,o,e,w,v,l,,,,,,Smooth,Red,False,Spicy,Free
Poisonious,Convex,Scaly,Red,False,Musty,Free,c,b,w,e,c,k,y,c,c,p,w,n,n,w,c,d,,,,,,Scaly,Red,False,Musty,Free
Poisonious,Flat,Scaly,Brown,False,Fishy,Free,c,n,b,t,?,s,k,p,p,p,w,o,e,w,v,d,,,,,,Scaly,Brown,False,Fishy,Free
Poisonious,Flat,Scaly,Red,False,Fishy,Free,c,n,b,t,?,s,s,w,w,p,w,o,e,w,v,d,,,,,,Scaly,Red,False,Fishy,Free
Poisonious,Convex,Smooth,Red,False,Spicy,Free,c,n,b,t,?,k,k,p,w,p,w,o,e,w,v,p,,,,,,Smooth,Red,False,Spicy,Free
Poisonious,Flat,Smooth,Red,False,Fishy,Free,c,n,b,t,?,s,s,p,w,p,w,o,e,w,v,p,,,,,,Smooth,Red,False,Fishy,Free
Poisonious,Flat,Scaly,Red,False,Foul,Free,c,n,b,t,?,k,k,w,w,p,w,o,e,w,v,p,,,,,,Scaly,Red,False,Foul,Free
Poisonious,Flat,Scaly,Red,False,Spicy,Free,c,n,b,t,?,s,s,p,w,p,w,o,e,w,v,l,,,,,,Scaly,Red,False,Spicy,Free
Poisonious,Convex,Smooth,Red,False,Foul,Free,c,n,b,t,?,k,k,w,w,p,w,o,e,w,v,l,,,,,,Smooth,Red,False,Foul,Free
Poisonious,Flat,Smooth,Red,False,Spicy,Free,c,n,b,t,?,s,k,p,w,p,w,o,e,w,v,p,,,,,,Smooth,Red,False,Spicy,Free
Edible,Convex,Smooth,Brown,False,None,Attached,c,b,n,e,?,s,s,o,o,p,n,o,p,y,c,l,,,,,,Smooth,Brown,False,None,Attached
Poisonious,Flat,Scaly,Brown,False,Spicy,Free,c,n,b,t,?,s,k,p,w,p,w,o,e,w,v,d,,,,,,Scaly,Brown,False,Spicy,Free
Poisonious,Flat,Scaly,Red,False,Spicy,Free,c,n,b,t,?,s,s,w,p,p,w,o,e,w,v,l,,,,,,Scaly,Red,False,Spicy,Free
Poisonious,Flat,Scaly,Red,False,Spicy,Free,c,n,b,t,?,s,s,w,w,p,w,o,e,w,v,l,,,,,,Scaly,Red,False,Spicy,Free
Poisonious,Convex,Smooth,Brown,False,Foul,Free,c,n,b,t,?,k,s,p,w,p,w,o,e,w,v,p,,,,,,Smooth,Brown,False,Foul,Free
Poisonious,Convex,Smooth,Red,False,Fishy,Free,c,n,b,t,?,k,s,p,p,p,w,o,e,w,v,d,,,,,,Smooth,Red,False,Fishy,Free
Poisonious,Convex,Scaly,Red,False,Foul,Free,c,n,b,t,?,k,k,p,p,p,w,o,e,w,v,d,,,,,,Scaly,Red,False,Foul,Free
Poisonious,Convex,Smooth,Red,False,Spicy,Free,c,n,b,t,?,s,k,w,p,p,w,o,e,w,v,p,,,,,,Smooth,Red,False,Spicy,Free
Poisonious,Convex,Scaly,Red,False,Fishy,Free,c,n,b,t,?,s,s,p,p,p,w,o,e,w,v,p,,,,,,Scaly,Red,False,Fishy,Free
Poisonious,Flat,Scaly,Red,False,Foul,Free,c,n,b,t,?,s,k,w,w,p,w,o,e,w,v,p,,,,,,Scaly,Red,False,Foul,Free
Edible,Convex,Smooth,Brown,False,None,Attached,c,b,n,e,?,s,s,o,o,p,n,o,p,o,v,l,,,,,,Smooth,Brown,False,None,Attached
Poisonious,Flat,Smooth,Brown,False,Spicy,Free,c,n,b,t,?,k,k,p,p,p,w,o,e,w,v,p,,,,,,Smooth,Brown,False,Spicy,Free
Poisonious,Convex,Scaly,Red,False,Foul,Free,c,n,b,t,?,s,s,w,w,p,w,o,e,w,v,p,,,,,,Scaly,Red,False,Foul,Free
Poisonious,Flat,Smooth,Brown,False,Foul,Free,c,n,b,t,?,s,s,w,p,p,w,o,e,w,v,d,,,,,,Smooth,Brown,False,Foul,Free
Poisonious,Flat,Scaly,Red,False,Fishy,Free,c,n,b,t,?,k,k,w,w,p,w,o,e,w,v,p,,,,,,Scaly,Red,False,Fishy,Free
Poisonious,Convex,Scaly,Red,False,Foul,Free,c,n,b,t,?,k,s,p,w,p,w,o,e,w,v,d,,,,,,Scaly,Red,False,Foul,Free
Poisonious,Convex,Smooth,Brown,False,Spicy,Free,c,n,b,t,?,k,s,p,w,p,w,o,e,w,v,d,,,,,,Smooth,Brown,False,Spicy,Free
Poisonious,Convex,Smooth,Brown,False,Foul,Free,c,n,b,t,?,s,k,w,p,p,w,o,e,w,v,l,,,,,,Smooth,Brown,False,Foul,Free
Poisonious,Convex,Smooth,Brown,False,Fishy,Free,c,n,b,t,?,s,s,w,w,p,w,o,e,w,v,l,,,,,,Smooth,Brown,False,Fishy,Free
Poisonious,Convex,Scaly,Red,False,Spicy,Free,c,n,b,t,?,s,s,p,w,p,w,o,e,w,v,d,,,,,,Scaly,Red,False,Spicy,Free
Poisonious,Flat,Smooth,Brown,False,Fishy,Free,c,n,b,t,?,k,s,p,p,p,w,o,e,w,v,l,,,,,,Smooth,Brown,False,Fishy,Free
Poisonious,Flat,Smooth,Brown,False,Fishy,Free,c,n,b,t,?,s,s,w,p,p,w,o,e,w,v,l,,,,,,Smooth,Brown,False,Fishy,Free
Poisonious,Knobbed,Scaly,Red,False,Fishy,Free,c,n,b,t,?,s,s,p,p,p,w,o,e,w,v,l,,,,,,Scaly,Red,False,Fishy,Free
Poisonious,Convex,Smooth,Brown,False,Fishy,Free,c,n,b,t,?,k,s,w,p,p,w,o,e,w,v,d,,,,,,Smooth,Brown,False,Fishy,Free
Poisonious,Flat,Scaly,Brown,False,Fishy,Free,c,n,b,t,?,s,k,p,w,p,w,o,e,w,v,p,,,,,,Scaly,Brown,False,Fishy,Free
Edible,Knobbed,Smooth,White,False,None,Free,w,b,g,e,?,s,k,w,w,p,w,t,p,w,n,g,,,,,,Smooth,White,False,None,Free
Poisonious,Flat,Smooth,Red,False,Fishy,Free,c,n,b,t,?,s,k,w,w,p,w,o,e,w,v,l,,,,,,Smooth,Red,False,Fishy,Free
Poisonious,Convex,Smooth,Red,False,Fishy,Free,c,n,b,t,?,s,k,p,w,p,w,o,e,w,v,l,,,,,,Smooth,Red,False,Fishy,Free
Poisonious,Flat,Scaly,Brown,False,Foul,Free,c,n,b,t,?,s,s,w,p,p,w,o,e,w,v,d,,,,,,Scaly,Brown,False,Foul,Free
Poisonious,Flat,Scaly,Brown,False,Spicy,Free,c,n,b,t,?,k,k,p,p,p,w,o,e,w,v,p,,,,,,Scaly,Brown,False,Spicy,Free
Poisonious,Flat,Scaly,Red,False,Fishy,Free,c,n,b,t,?,k,k,p,w,p,w,o,e,w,v,d,,,,,,Scaly,Red,False,Fishy,Free
Poisonious,Convex,Smooth,Brown,False,Foul,Free,c,n,b,t,?,k,k,p,p,p,w,o,e,w,v,p,,,,,,Smooth,Brown,False,Foul,Free
Poisonious,Flat,Scaly,Brown,False,Spicy,Free,c,n,b,t,?,k,k,w,p,p,w,o,e,w,v,l,,,,,,Scaly,Brown,False,Spicy,Free
Poisonious,Convex,Smooth,Brown,False,Spicy,Free,c,n,b,t,?,s,k,w,p,p,w,o,e,w,v,l,,,,,,Smooth,Brown,False,Spicy,Free
Poisonious,Knobbed,Scaly,Brown,False,Fishy,Free,c,n,b,t,?,k,k,p,p,p,w,o,e,w,v,l,,,,,,Scaly,Brown,False,Fishy,Free
Poisonious,Flat,Smooth,Red,False,Spicy,Free,c,n,b,t,?,k,s,w,p,p,w,o,e,w,v,d,,,,,,Smooth,Red,False,Spicy,Free
Poisonious,Flat,Scaly,Red,False,Spicy,Free,c,n,b,t,?,k,k,p,p,p,w,o,e,w,v,l,,,,,,Scaly,Red,False,Spicy,Free
Poisonious,Flat,Scaly,Red,False,Foul,Free,c,n,b,t,?,s,s,w,w,p,w,o,e,w,v,l,,,,,,Scaly,Red,False,Foul,Free
Poisonious,Flat,Scaly,Red,False,Spicy,Free,c,n,b,t,?,k,k,w,p,p,w,o,e,w,v,p,,,,,,Scaly,Red,False,Spicy,Free
Poisonious,Flat,Scaly,Brown,False,Foul,Free,c,n,b,t,?,s,s,w,w,p,w,o,e,w,v,p,,,,,,Scaly,Brown,False,Foul,Free
Poisonious,Flat,Scaly,Brown,False,Foul,Free,c,n,b,t,?,s,s,w,p,p,w,o,e,w,v,l,,,,,,Scaly,Brown,False,Foul,Free
Poisonious,Knobbed,Scaly,Brown,False,Fishy,Free,c,n,b,t,?,k,s,p,w,p,w,o,e,w,v,l,,,,,,Scaly,Brown,False,Fishy,Free
Poisonious,Knobbed,Scaly,Brown,False,Fishy,Free,c,n,b,t,?,k,s,p,w,p,w,o,e,w,v,p,,,,,,Scaly,Brown,False,Fishy,Free
Poisonious,Flat,Smooth,Red,False,Fishy,Free,c,n,b,t,?,k,s,w,p,p,w,o,e,w,v,p,,,,,,Smooth,Red,False,Fishy,Free
Poisonious,Convex,Smooth,Red,False,Fishy,Free,c,n,b,t,?,k,k,w,p,p,w,o,e,w,v,d,,,,,,Smooth,Red,False,Fishy,Free
Poisonious,Knobbed,Smooth,Brown,False,Foul,Free,c,n,b,t,?,k,s,p,w,p,w,o,e,w,v,l,,,,,,Smooth,Brown,False,Foul,Free
Poisonious,Convex,Smooth,Red,False,Foul,Free,c,n,b,t,?,s,s,p,p,p,w,o,e,w,v,p,,,,,,Smooth,Red,False,Foul,Free
Poisonious,Flat,Smooth,Brown,False,Foul,Free,c,n,b,t,?,k,k,p,w,p,w,o,e,w,v,d,,,,,,Smooth,Brown,False,Foul,Free
Poisonious,Convex,Smooth,Red,False,Spicy,Free,c,n,b,t,?,s,k,w,w,p,w,o,e,w,v,l,,,,,,Smooth,Red,False,Spicy,Free
Poisonious,Flat,Smooth,Brown,False,Fishy,Free,c,n,b,t,?,s,k,p,w,p,w,o,e,w,v,p,,,,,,Smooth,Brown,False,Fishy,Free
Poisonious,Convex,Smooth,Brown,False,Foul,Free,c,n,b,t,?,k,k,w,p,p,w,o,e,w,v,l,,,,,,Smooth,Brown,False,Foul,Free
Poisonious,Flat,Scaly,Red,False,Fishy,Free,c,n,b,t,?,s,k,w,p,p,w,o,e,w,v,d,,,,,,Scaly,Red,False,Fishy,Free
Poisonious,Convex,Smooth,Brown,False,Foul,Free,c,n,b,t,?,k,s,w,p,p,w,o,e,w,v,l,,,,,,Smooth,Brown,False,Foul,Free
Poisonious,Convex,Smooth,Red,False,Fishy,Free,c,n,b,t,?,s,s,w,w,p,w,o,e,w,v,p,,,,,,Smooth,Red,False,Fishy,Free
Poisonious,Convex,Smooth,Red,False,Spicy,Free,c,n,b,t,?,s,k,w,w,p,w,o,e,w,v,d,,,,,,Smooth,Red,False,Spicy,Free
Poisonious,Convex,Smooth,Brown,False,Spicy,Free,c,n,b,t,?,k,k,p,p,p,w,o,e,w,v,p,,,,,,Smooth,Brown,False,Spicy,Free
Poisonious,Convex,Scaly,Red,False,Spicy,Free,c,n,b,t,?,s,s,w,w,p,w,o,e,w,v,d,,,,,,Scaly,Red,False,Spicy,Free
Poisonious,Flat,Scaly,Red,False,Fishy,Free,c,n,b,t,?,s,k,p,w,p,w,o,e,w,v,p,,,,,,Scaly,Red,False,Fishy,Free
Poisonious,Flat,Smooth,Red,False,Spicy,Free,c,n,b,t,?,k,s,p,w,p,w,o,e,w,v,d,,,,,,Smooth,Red,False,Spicy,Free
Poisonious,Convex,Smooth,Red,False,Fishy,Free,c,n,b,t,?,k,k,w,w,p,w,o,e,w,v,d,,,,,,Smooth,Red,False,Fishy,Free
Poisonious,Flat,Scaly,Red,False,Fishy,Free,c,n,b,t,?,k,k,w,w,p,w,o,e,w,v,l,,,,,,Scaly,Red,False,Fishy,Free
Poisonious,Flat,Smooth,Red,False,Fishy,Free,c,n,b,t,?,k,s,w,w,p,w,o,e,w,v,p,,,,,,Smooth,Red,False,Fishy,Free
Poisonious,Flat,Smooth,Red,False,Spicy,Free,c,n,b,t,?,s,k,p,w,p,w,o,e,w,v,l,,,,,,Smooth,Red,False,Spicy,Free
Poisonious,Flat,Scaly,Brown,False,Foul,Free,c,n,b,t,?,k,k,w,p,p,w,o,e,w,v,d,,,,,,Scaly,Brown,False,Foul,Free
Poisonious,Flat,Smooth,Brown,False,Spicy,Free,c,n,b,t,?,s,k,w,w,p,w,o,e,w,v,p,,,,,,Smooth,Brown,False,Spicy,Free
Poisonious,Convex,Smooth,Red,False,Foul,Free,c,n,b,t,?,s,k,w,p,p,w,o,e,w,v,p,,,,,,Smooth,Red,False,Foul,Free
Poisonious,Flat,Scaly,Brown,False,Spicy,Free,c,n,b,t,?,k,k,p,p,p,w,o,e,w,v,l,,,,,,Scaly,Brown,False,Spicy,Free
Poisonious,Flat,Smooth,Brown,False,Spicy,Free,c,n,b,t,?,s,k,p,p,p,w,o,e,w,v,d,,,,,,Smooth,Brown,False,Spicy,Free
Poisonious,Flat,Scaly,Brown,False,Foul,Free,c,n,b,t,?,k,s,p,p,p,w,o,e,w,v,l,,,,,,Scaly,Brown,False,Foul,Free
Poisonious,Flat,Smooth,Red,False,Spicy,Free,c,n,b,t,?,k,k,p,w,p,w,o,e,w,v,l,,,,,,Smooth,Red,False,Spicy,Free
Poisonious,Flat,Scaly,Red,False,Foul,Free,c,n,b,t,?,s,k,p,w,p,w,o,e,w,v,p,,,,,,Scaly,Red,False,Foul,Free
Poisonious,Flat,Scaly,Brown,False,Fishy,Free,c,n,b,t,?,k,s,w,p,p,w,o,e,w,v,d,,,,,,Scaly,Brown,False,Fishy,Free
Poisonious,Flat,Smooth,Red,False,Fishy,Free,c,n,b,t,?,k,k,w,p,p,w,o,e,w,v,d,,,,,,Smooth,Red,False,Fishy,Free
Poisonious,Flat,Smooth,Red,False,Foul,Free,c,n,b,t,?,s,k,w,p,p,w,o,e,w,v,d,,,,,,Smooth,Red,False,Foul,Free
Poisonious,Flat,Scaly,Brown,False,Spicy,Free,c,n,b,t,?,k,k,p,p,p,w,o,e,w,v,d,,,,,,Scaly,Brown,False,Spicy,Free
Poisonious,Flat,Smooth,Red,False,Foul,Free,c,n,b,t,?,k,s,w,w,p,w,o,e,w,v,d,,,,,,Smooth,Red,False,Foul,Free
Poisonious,Flat,Smooth,Brown,False,Foul,Free,c,n,b,t,?,k,s,p,p,p,w,o,e,w,v,d,,,,,,Smooth,Brown,False,Foul,Free
Poisonious,Knobbed,Scaly,Red,False,Spicy,Free,c,n,b,t,?,s,s,p,p,p,w,o,e,w,v,d,,,,,,Scaly,Red,False,Spicy,Free
Poisonious,Flat,Scaly,Red,False,Foul,Free,c,n,b,t,?,s,k,w,w,p,w,o,e,w,v,d,,,,,,Scaly,Red,False,Foul,Free
Poisonious,Flat,Smooth,Red,False,Foul,Free,c,n,b,t,?,k,k,w,p,p,w,o,e,w,v,d,,,,,,Smooth,Red,False,Foul,Free
Poisonious,Flat,Scaly,Red,False,Fishy,Free,c,n,b,t,?,s,s,w,p,p,w,o,e,w,v,d,,,,,,Scaly,Red,False,Fishy,Free
Poisonious,Flat,Scaly,Brown,False,Spicy,Free,c,n,b,t,?,k,s,w,p,p,w,o,e,w,v,l,,,,,,Scaly,Brown,False,Spicy,Free
Poisonious,Flat,Scaly,Red,False,Foul,Free,c,n,b,t,?,s,s,p,p,p,w,o,e,w,v,p,,,,,,Scaly,Red,False,Foul,Free
Poisonious,Flat,Smooth,Brown,False,Spicy,Free,c,n,b,t,?,s,k,p,p,p,w,o,e,w,v,p,,,,,,Smooth,Brown,False,Spicy,Free
Poisonious,Convex,Scaly,Red,False,Fishy,Free,c,n,b,t,?,s,s,w,w,p,w,o,e,w,v,d,,,,,,Scaly,Red,False,Fishy,Free
Edible,Convex,Fibrous,White,False,None,Free,w,b,p,e,?,k,s,w,w,p,w,t,p,w,n,g,,,,,,Fibrous,White,False,None,Free
Poisonious,Convex,Smooth,Red,False,Spicy,Free,c,n,b,t,?,k,s,w,w,p,w,o,e,w,v,d,,,,,,Smooth,Red,False,Spicy,Free
Poisonious,Convex,Smooth,Red,False,Foul,Free,c,n,b,t,?,s,s,p,w,p,w,o,e,w,v,l,,,,,,Smooth,Red,False,Foul,Free
Poisonious,Flat,Scaly,Brown,False,Fishy,Free,c,n,b,t,?,k,k,p,w,p,w,o,e,w,v,l,,,,,,Scaly,Brown,False,Fishy,Free
Poisonious,Convex,Smooth,Red,False,Fishy,Free,c,n,b,t,?,s,s,p,p,p,w,o,e,w,v,d,,,,,,Smooth,Red,False,Fishy,Free
Poisonious,Convex,Smooth,Brown,False,Fishy,Free,c,n,b,t,?,s,k,w,w,p,w,o,e,w,v,d,,,,,,Smooth,Brown,False,Fishy,Free
Poisonious,Convex,Smooth,Brown,False,Foul,Free,c,n,b,t,?,k,s,w,w,p,w,o,e,w,v,p,,,,,,Smooth,Brown,False,Foul,Free
Poisonious,Convex,Smooth,Brown,False,Fishy,Free,c,n,b,t,?,k,k,w,w,p,w,o,e,w,v,l,,,,,,Smooth,Brown,False,Fishy,Free
Edible,Convex,Fibrous,Gray,False,None,Free,w,b,p,e,?,s,k,w,w,p,w,t,p,w,n,g,,,,,,Fibrous,Gray,False,None,Free
Poisonious,Flat,Scaly,Red,False,Foul,Free,c,n,b,t,?,k,s,w,p,p,w,o,e,w,v,l,,,,,,Scaly,Red,False,Foul,Free
Poisonious,Flat,Scaly,Red,False,Foul,Free,c,n,b,t,?,s,k,w,p,p,w,o,e,w,v,l,,,,,,Scaly,Red,False,Foul,Free
Poisonious,Convex,Scaly,Red,False,Fishy,Free,c,n,b,t,?,s,s,w,w,p,w,o,e,w,v,p,,,,,,Scaly,Red,False,Fishy,Free
Poisonious,Convex,Smooth,Brown,False,Fishy,Free,c,n,b,t,?,k,k,p,w,p,w,o,e,w,v,p,,,,,,Smooth,Brown,False,Fishy,Free
